,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
816,JRASERVER-61132,Suggestion,JRASERVER,2016-05-23 08:28:03,,0,Documentation request: Keystore migration to new installation,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61132].
  {panel}

h4. Problem
The  [Migrating JIRA applications to another server|https://confluence.atlassian.com/display/AdminJIRAServer071/Migrating+JIRA+applications+to+another+server] article does not explicitly mention porting over the SSL keystore. If the keystore is not migrated to the new server/installation folder, the application and service integrations that use SSL will break.

h4. Suggestion
Please mention that the [truststore|https://confluence.atlassian.com/jira/connecting-to-ssl-services-117455.html] has to be migrated/merged over to the new installation, to avoid problems during/after server migration.",,"Documentation request: Keystore migration to new installation $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61132].
  {panel}

h4. Problem
The  [Migrating JIRA applications to another server|https://confluence.atlassian.com/display/AdminJIRAServer071/Migrating+JIRA+applications+to+another+server] article does not explicitly mention porting over the SSL keystore. If the keystore is not migrated to the new server/installation folder, the application and service integrations that use SSL will break.

h4. Suggestion
Please mention that the [truststore|https://confluence.atlassian.com/jira/connecting-to-ssl-services-117455.html] has to be migrated/merged over to the new installation, to avoid problems during/after server migration. $acceptance criteria:$",2.0,Peter Koczan,Peter Koczan,,19,2.0,0,1,1,1,0,1,0,,0,2153,1,0,0,2016-10-03 23:40:22,Documentation request: Keystore migration to new installation,"h4. Problem
The  [Migrating JIRA applications to another server|https://confluence.atlassian.com/display/AdminJIRAServer071/Migrating+JIRA+applications+to+another+server] article does not explicitly mention porting over the SSL keystore. If the keystore is not migrated to the new server/installation folder, the application and service integrations that use SSL will break.

h4. Suggestion
Please mention that the [truststore|https://confluence.atlassian.com/jira/connecting-to-ssl-services-117455.html] has to be migrated/merged over to the new installation, to avoid problems during/after server migration.",,0,1,0,16,0.222222,"Documentation request: Keystore migration to new installation $end$ h4. Problem
The  [Migrating JIRA applications to another server|https://confluence.atlassian.com/display/AdminJIRAServer071/Migrating+JIRA+applications+to+another+server] article does not explicitly mention porting over the SSL keystore. If the keystore is not migrated to the new server/installation folder, the application and service integrations that use SSL will break.

h4. Suggestion
Please mention that the [truststore|https://confluence.atlassian.com/jira/connecting-to-ssl-services-117455.html] has to be migrated/merged over to the new installation, to avoid problems during/after server migration. $acceptance criteria:$",1,1,1,1,1,0,1,3207.2,3,3,1.0,3,1.0,3,1.0,3,1.0,0,0.0
817,JRASERVER-61171,Suggestion,JRASERVER,2016-05-25 13:38:32,,0,It should be documented that JIRA Core Labs boars do not work if you have multiple workflow defined for the project,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61171].
  {panel}

In below documentation pages it is not mentioned that if you have multiple workflows (associated to different issue types) configured for your Business project, then the board will fail:
- [Configuring Boards|https://confluence.atlassian.com/display/adminjiracloud/configuring+boards]
- [JIRA Core Labs|https://confluence.atlassian.com/jiracorecloud/jira-core-labs-800712865.html]


The above documentation pages only mention:
{quote}
A board will fail if:
There is more than one transition between two statuses going in the same direction i.e. transition A and transition B both go from status C to status D. 
{quote}


A board will also fail if you have different issue types associated to different workflows in your project.
",,"It should be documented that JIRA Core Labs boars do not work if you have multiple workflow defined for the project $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61171].
  {panel}

In below documentation pages it is not mentioned that if you have multiple workflows (associated to different issue types) configured for your Business project, then the board will fail:
- [Configuring Boards|https://confluence.atlassian.com/display/adminjiracloud/configuring+boards]
- [JIRA Core Labs|https://confluence.atlassian.com/jiracorecloud/jira-core-labs-800712865.html]


The above documentation pages only mention:
{quote}
A board will fail if:
There is more than one transition between two statuses going in the same direction i.e. transition A and transition B both go from status C to status D. 
{quote}


A board will also fail if you have different issue types associated to different workflows in your project.
 $acceptance criteria:$",2.0,Dario B,Dario B,,18,2.0,0,0,1,2,0,1,0,,0,2153,0,0,0,2017-02-20 00:35:03,It should be documented that JIRA Core Labs boars do not work if you have multiple workflow defined for the project,"In below documentation pages it is not mentioned that if you have multiple workflows (associated to different issue types) configured for your Business project, then the board will fail:
- [Configuring Boards|https://confluence.atlassian.com/display/adminjiracloud/configuring+boards]
- [JIRA Core Labs|https://confluence.atlassian.com/jiracorecloud/jira-core-labs-800712865.html]


The above documentation pages only mention:
{quote}
A board will fail if:
There is more than one transition between two statuses going in the same direction i.e. transition A and transition B both go from status C to status D. 
{quote}


A board will also fail if you have different issue types associated to different workflows in your project.
",,0,1,0,16,0.134454,"It should be documented that JIRA Core Labs boars do not work if you have multiple workflow defined for the project $end$ In below documentation pages it is not mentioned that if you have multiple workflows (associated to different issue types) configured for your Business project, then the board will fail:
- [Configuring Boards|https://confluence.atlassian.com/display/adminjiracloud/configuring+boards]
- [JIRA Core Labs|https://confluence.atlassian.com/jiracorecloud/jira-core-labs-800712865.html]


The above documentation pages only mention:
{quote}
A board will fail if:
There is more than one transition between two statuses going in the same direction i.e. transition A and transition B both go from status C to status D. 
{quote}


A board will also fail if you have different issue types associated to different workflows in your project.
 $acceptance criteria:$",1,1,1,1,1,0,1,6490.93,3,3,1.0,3,1.0,3,1.0,3,1.0,1,0.333333
818,JRASERVER-61180,Suggestion,JRASERVER,2016-05-26 10:20:54,,1,Update JIRA 7 documentation for Windows service to refer to tomcat8w instead of tomcat7w,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61180].
  {panel}

The documentation for running JIRA service refers to  tomcat7w : [Reference article|https://confluence.atlassian.com/display/AdminJIRAServer071/Setting+properties+and+options+on+startup#Settingpropertiesandoptionsonstartup-Windowsservice].

Please note that JIRA 7 is running on Tomcat 8. So, we need to refer to tomcat8w in the documentation.

",,"Update JIRA 7 documentation for Windows service to refer to tomcat8w instead of tomcat7w $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61180].
  {panel}

The documentation for running JIRA service refers to  tomcat7w : [Reference article|https://confluence.atlassian.com/display/AdminJIRAServer071/Setting+properties+and+options+on+startup#Settingpropertiesandoptionsonstartup-Windowsservice].

Please note that JIRA 7 is running on Tomcat 8. So, we need to refer to tomcat8w in the documentation.

 $acceptance criteria:$",2.0,Ruchi Tandon,Ruchi Tandon,,20,2.0,0,2,1,2,3,1,0,,1,2153,2,0,2,2017-01-23 00:47:37,Update JIRA 7 documentation for Windows service to refer to tomcat8w instead of tomcat7w,"The documentation for running JIRA service refers to  tomcat7w : [Reference article|https://confluence.atlassian.com/display/AdminJIRAServer071/Setting+properties+and+options+on+startup#Settingpropertiesandoptionsonstartup-Windowsservice].

Please note that JIRA 7 is running on Tomcat 8. So, we need to refer to tomcat8w in the documentation.

",,0,1,0,16,0.326531,"Update JIRA 7 documentation for Windows service to refer to tomcat8w instead of tomcat7w $end$ The documentation for running JIRA service refers to  tomcat7w : [Reference article|https://confluence.atlassian.com/display/AdminJIRAServer071/Setting+properties+and+options+on+startup#Settingpropertiesandoptionsonstartup-Windowsservice].

Please note that JIRA 7 is running on Tomcat 8. So, we need to refer to tomcat8w in the documentation.

 $acceptance criteria:$",1,1,1,1,1,0,1,5798.43,2,2,1.0,2,1.0,2,1.0,2,1.0,0,0.0
819,JRASERVER-61225,Suggestion,JRASERVER,2016-05-30 17:53:53,,0,Improve documentation about: Customising Cards,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61225].
  {panel}

If you have a board and the filter is not gathering any issues, when you navigate through the Card Colours, the only available options would be priorities or JQL queries. 

The options as Issue Types or Assignees won't be displayed unless you create an issue.",,"Improve documentation about: Customising Cards $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61225].
  {panel}

If you have a board and the filter is not gathering any issues, when you navigate through the Card Colours, the only available options would be priorities or JQL queries. 

The options as Issue Types or Assignees won't be displayed unless you create an issue. $acceptance criteria:$",4.0,Paulo Hennig,Paulo Hennig,,15,4.0,0,1,1,1,0,1,0,,0,2153,1,0,0,2016-06-07 13:47:19,Improve documentation about: Customising Cards,"If you have a board and the filter is not gathering any issues, when you navigate through the Card Colours, the only available options would be priorities or JQL queries. 

The options as Issue Types or Assignees won't be displayed unless you create an issue.",,0,1,0,16,0.301887,"Improve documentation about: Customising Cards $end$ If you have a board and the filter is not gathering any issues, when you navigate through the Card Colours, the only available options would be priorities or JQL queries. 

The options as Issue Types or Assignees won't be displayed unless you create an issue. $acceptance criteria:$",1,1,1,1,1,0,1,187.883,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
820,JRASERVER-61328,Suggestion,JRASERVER,2016-06-06 12:24:24,,0,Documentation for SQL Server should include setting the autoCommit parameter in JDBC URL,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61328].
  {panel}

h3. Problem Definition
The ""connecting JIRA to SQL Server"" documentations do not mention the autoCommit parameter in the JDBC URLs. This parameter is needed to prevent deadlocks as per https://confluence.atlassian.com/jirakb/deadlock-when-running-jira-with-sql-server-283640022.html and so it should be a required configuration in JIRA's dbconfig.xml.

h3. Suggested Solution
Modify the documentation to include {{autoCommit=false}} parameter by default:
https://confluence.atlassian.com/jira063/connecting-jira-to-sql-server-2012-683541742.html
https://confluence.atlassian.com/display/JIRA064/Connecting+JIRA+to+SQL+Server+2008",,"Documentation for SQL Server should include setting the autoCommit parameter in JDBC URL $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61328].
  {panel}

h3. Problem Definition
The ""connecting JIRA to SQL Server"" documentations do not mention the autoCommit parameter in the JDBC URLs. This parameter is needed to prevent deadlocks as per https://confluence.atlassian.com/jirakb/deadlock-when-running-jira-with-sql-server-283640022.html and so it should be a required configuration in JIRA's dbconfig.xml.

h3. Suggested Solution
Modify the documentation to include {{autoCommit=false}} parameter by default:
https://confluence.atlassian.com/jira063/connecting-jira-to-sql-server-2012-683541742.html
https://confluence.atlassian.com/display/JIRA064/Connecting+JIRA+to+SQL+Server+2008 $acceptance criteria:$",4.0,Daniel Leng,Daniel Leng,,19,4.0,0,1,2,1,0,1,0,,0,2153,1,0,0,2016-07-25 01:07:22,Documentation for SQL Server should include setting the autoCommit parameter in JDBC URL,"h3. Problem Definition
The ""connecting JIRA to SQL Server"" documentations do not mention the autoCommit parameter in the JDBC URLs. This parameter is needed to prevent deadlocks as per https://confluence.atlassian.com/jirakb/deadlock-when-running-jira-with-sql-server-283640022.html and so it should be a required configuration in JIRA's dbconfig.xml.

h3. Suggested Solution
Modify the documentation to include {{autoCommit=false}} parameter by default:
https://confluence.atlassian.com/jira063/connecting-jira-to-sql-server-2012-683541742.html
https://confluence.atlassian.com/display/JIRA064/Connecting+JIRA+to+SQL+Server+2008",,0,1,0,16,0.225352,"Documentation for SQL Server should include setting the autoCommit parameter in JDBC URL $end$ h3. Problem Definition
The ""connecting JIRA to SQL Server"" documentations do not mention the autoCommit parameter in the JDBC URLs. This parameter is needed to prevent deadlocks as per https://confluence.atlassian.com/jirakb/deadlock-when-running-jira-with-sql-server-283640022.html and so it should be a required configuration in JIRA's dbconfig.xml.

h3. Suggested Solution
Modify the documentation to include {{autoCommit=false}} parameter by default:
https://confluence.atlassian.com/jira063/connecting-jira-to-sql-server-2012-683541742.html
https://confluence.atlassian.com/display/JIRA064/Connecting+JIRA+to+SQL+Server+2008 $acceptance criteria:$",1,1,1,1,1,0,1,1164.7,4,3,0.75,3,0.75,3,0.75,3,0.75,0,0.0
821,JRASERVER-61343,Suggestion,JRASERVER,2016-06-07 08:47:44,,0,Watchers are not created in JIRA after a CSV import ,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61343].
  {panel}

h3. Problem Definition
When importing a *CSV* file, if there are users under the *Watchers* field who *do not* exist in JIRA, they will *not* be imported. The user must be available in JIRA before you can import them as a watcher on a specific issue. 

The Documentation does not provide any information regarding this matter to clarify whether this is *expected* behavior or not.

h3. Suggested Solution
Provide documentation that states the reason behind this behavior and details regarding the actual expected behavior. 
",,"Watchers are not created in JIRA after a CSV import  $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61343].
  {panel}

h3. Problem Definition
When importing a *CSV* file, if there are users under the *Watchers* field who *do not* exist in JIRA, they will *not* be imported. The user must be available in JIRA before you can import them as a watcher on a specific issue. 

The Documentation does not provide any information regarding this matter to clarify whether this is *expected* behavior or not.

h3. Suggested Solution
Provide documentation that states the reason behind this behavior and details regarding the actual expected behavior. 
 $acceptance criteria:$",4.0,Mahmoud Alaaeldin,Mahmoud Alaaeldin,,17,4.0,0,1,1,1,0,1,0,,0,2153,0,0,0,2016-06-24 08:25:26,Watchers are not created in JIRA after a CSV import ,"h3. Problem Definition
When importing a *CSV* file, if there are users under the *Watchers* field who *do not* exist in JIRA, they will *not* be imported. The user must be available in JIRA before you can import them as a watcher on a specific issue. 

The Documentation does not provide any information regarding this matter to clarify whether this is *expected* behavior or not.

h3. Suggested Solution
Provide documentation that states the reason behind this behavior and details regarding the actual expected behavior. 
",,0,1,0,16,0.164948,"Watchers are not created in JIRA after a CSV import  $end$ h3. Problem Definition
When importing a *CSV* file, if there are users under the *Watchers* field who *do not* exist in JIRA, they will *not* be imported. The user must be available in JIRA before you can import them as a watcher on a specific issue. 

The Documentation does not provide any information regarding this matter to clarify whether this is *expected* behavior or not.

h3. Suggested Solution
Provide documentation that states the reason behind this behavior and details regarding the actual expected behavior. 
 $acceptance criteria:$",1,1,1,1,1,0,1,407.617,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
822,JRASERVER-61374,Suggestion,JRASERVER,2016-06-08 18:13:07,,0,Document the Bubble Chart gadget,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61374].
  {panel}

As of JIRA 7.1 there is a new gadget named Bubble Chart. The Javadoc at https://docs.atlassian.com/jira/latest/com/atlassian/jira/gadgets/system/bubblechart/package-summary.html
suggests that it is part of JIRA not a separate add-on from the Marketplace

My suggestion is that the new gadget should be added to the documentation at:
https://confluence.atlassian.com/display/GADGETS/All+Atlassian+Gadgets#AllAtlassianGadgets-DisplayingJIRADatainaGadget


",,"Document the Bubble Chart gadget $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61374].
  {panel}

As of JIRA 7.1 there is a new gadget named Bubble Chart. The Javadoc at https://docs.atlassian.com/jira/latest/com/atlassian/jira/gadgets/system/bubblechart/package-summary.html
suggests that it is part of JIRA not a separate add-on from the Marketplace

My suggestion is that the new gadget should be added to the documentation at:
https://confluence.atlassian.com/display/GADGETS/All+Atlassian+Gadgets#AllAtlassianGadgets-DisplayingJIRADatainaGadget


 $acceptance criteria:$",8.0,MattS,MattS,,16,8.0,0,3,1,1,0,1,0,,0,2153,3,0,0,2016-06-14 00:39:17,Document the Bubble Chart gadget,"As of JIRA 7.1 there is a new gadget named Bubble Chart. The Javadoc at https://docs.atlassian.com/jira/latest/com/atlassian/jira/gadgets/system/bubblechart/package-summary.html
suggests that it is part of JIRA not a separate add-on from the Marketplace

My suggestion is that the new gadget should be added to the documentation at:
https://confluence.atlassian.com/display/GADGETS/All+Atlassian+Gadgets#AllAtlassianGadgets-DisplayingJIRADatainaGadget


",,0,1,0,16,0.301887,"Document the Bubble Chart gadget $end$ As of JIRA 7.1 there is a new gadget named Bubble Chart. The Javadoc at https://docs.atlassian.com/jira/latest/com/atlassian/jira/gadgets/system/bubblechart/package-summary.html
suggests that it is part of JIRA not a separate add-on from the Marketplace

My suggestion is that the new gadget should be added to the documentation at:
https://confluence.atlassian.com/display/GADGETS/All+Atlassian+Gadgets#AllAtlassianGadgets-DisplayingJIRADatainaGadget


 $acceptance criteria:$",1,1,1,1,1,0,1,126.433,3,2,0.666667,2,0.666667,2,0.666667,2,0.666667,0,0.0
823,JRASERVER-61455,Suggestion,JRASERVER,2016-06-15 15:20:42,,0,Improve Time tracking documentation,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61455].
  {panel}

When viewing the latest time tracking guide, it leaves out a lot of parts that makes it difficult for users to know what some of the terms and configuration results are meant to be.

* New Documentation: https://confluence.atlassian.com/display/JIRACORESERVER071/Reporting
* Old Documentation: https://confluence.atlassian.com/jira062/time-tracking-report-588581603.html

Can this be updated to reflect the same as understanding of what is considered incomplete for example is not detailed in the new documentation.

Thanks.",,"Improve Time tracking documentation $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61455].
  {panel}

When viewing the latest time tracking guide, it leaves out a lot of parts that makes it difficult for users to know what some of the terms and configuration results are meant to be.

* New Documentation: https://confluence.atlassian.com/display/JIRACORESERVER071/Reporting
* Old Documentation: https://confluence.atlassian.com/jira062/time-tracking-report-588581603.html

Can this be updated to reflect the same as understanding of what is considered incomplete for example is not detailed in the new documentation.

Thanks. $acceptance criteria:$",4.0,Ismael Olusula Jimoh,Ismael Olusula Jimoh,,22,4.0,0,4,1,2,0,1,0,,0,2153,4,0,0,2016-09-05 01:10:40,Improve Time tracking documentation,"When viewing the latest time tracking guide, it leaves out a lot of parts that makes it difficult for users to know what some of the terms and configuration results are meant to be.

* New Documentation: https://confluence.atlassian.com/display/JIRACORESERVER071/Reporting
* Old Documentation: https://confluence.atlassian.com/jira062/time-tracking-report-588581603.html

Can this be updated to reflect the same as understanding of what is considered incomplete for example is not detailed in the new documentation.

Thanks.",,0,1,0,16,0.216216,"Improve Time tracking documentation $end$ When viewing the latest time tracking guide, it leaves out a lot of parts that makes it difficult for users to know what some of the terms and configuration results are meant to be.

* New Documentation: https://confluence.atlassian.com/display/JIRACORESERVER071/Reporting
* Old Documentation: https://confluence.atlassian.com/jira062/time-tracking-report-588581603.html

Can this be updated to reflect the same as understanding of what is considered incomplete for example is not detailed in the new documentation.

Thanks. $acceptance criteria:$",1,1,1,1,1,0,1,1953.82,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
824,JRASERVER-61790,Suggestion,JRASERVER,2016-07-06 09:29:40,,0,"omission in JIRA 7.x versions of ""Generating a thread dump"" documentation","{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61790].
  {panel}

h3. Problem Definition
There's a very useful section titled *Issue processing thread dump with TDA (NumberFormatException)* at the tail end of the https://confluence.atlassian.com/display/JIRA064/Generating+a+Thread+Dump documentation which is missing in the 7.x versions of the documentation e.g. https://confluence.atlassian.com/display/AdminJIRAServer070/Generating+a+thread+dump.

h3. Suggested Solution
It would be a lot easier to find information about fixing that problem, if we have this section in the later versions of the document as well
 ",,"omission in JIRA 7.x versions of ""Generating a thread dump"" documentation $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61790].
  {panel}

h3. Problem Definition
There's a very useful section titled *Issue processing thread dump with TDA (NumberFormatException)* at the tail end of the https://confluence.atlassian.com/display/JIRA064/Generating+a+Thread+Dump documentation which is missing in the 7.x versions of the documentation e.g. https://confluence.atlassian.com/display/AdminJIRAServer070/Generating+a+thread+dump.

h3. Suggested Solution
It would be a lot easier to find information about fixing that problem, if we have this section in the later versions of the document as well
  $acceptance criteria:$",4.0,Taiwo Akindele,Taiwo Akindele,,17,4.0,0,1,1,1,0,1,0,,0,2153,1,0,0,2016-10-03 23:39:49,"omission in JIRA 7.x versions of ""Generating a thread dump"" documentation","h3. Problem Definition
There's a very useful section titled *Issue processing thread dump with TDA (NumberFormatException)* at the tail end of the https://confluence.atlassian.com/display/JIRA064/Generating+a+Thread+Dump documentation which is missing in the 7.x versions of the documentation e.g. https://confluence.atlassian.com/display/AdminJIRAServer070/Generating+a+thread+dump.

h3. Suggested Solution
It would be a lot easier to find information about fixing that problem, if we have this section in the later versions of the document as well
 ",,0,1,0,16,0.2,"omission in JIRA 7.x versions of ""Generating a thread dump"" documentation $end$ h3. Problem Definition
There's a very useful section titled *Issue processing thread dump with TDA (NumberFormatException)* at the tail end of the https://confluence.atlassian.com/display/JIRA064/Generating+a+Thread+Dump documentation which is missing in the 7.x versions of the documentation e.g. https://confluence.atlassian.com/display/AdminJIRAServer070/Generating+a+thread+dump.

h3. Suggested Solution
It would be a lot easier to find information about fixing that problem, if we have this section in the later versions of the document as well
  $acceptance criteria:$",1,1,1,1,1,0,1,2150.17,4,4,1.0,4,1.0,4,1.0,4,1.0,0,0.0
825,JRASERVER-61947,Suggestion,JRASERVER,2016-07-18 22:45:09,,0,Clarify handling spaces in setting JAVA_HOME Windows environment variable,"{panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61947].
  {panel}

In [Installing Java|https://confluence.atlassian.com/adminjiraserver071/installing-java-802592166.html#InstallingJava-SettingtheJAVA_HOME] under ""Installing JAVA_HOME on Windows"", step 4 reads
{quote}
Type JAVA_HOME as the variable name and the directory where you installed Java.
{quote}
However, if that path contains a space, depending on your version of Windows, following that to the letter may not work as intended. This is evidenced by the existence of the steps addressing precisely this scenario in [Setting the JAVA_HOME Variable in Windows|https://confluence.atlassian.com/display/DOC/Setting+the+JAVA_HOME+Variable+in+Windows]

 This is confusing to some users. ",,"Clarify handling spaces in setting JAVA_HOME Windows environment variable $end$ {panel:bgColor=#e7f4fa}
  *NOTE:* This suggestion is for *JIRA Server*. Using *JIRA Cloud*? [See the corresponding suggestion|http://jira.atlassian.com/browse/JRACLOUD-61947].
  {panel}

In [Installing Java|https://confluence.atlassian.com/adminjiraserver071/installing-java-802592166.html#InstallingJava-SettingtheJAVA_HOME] under ""Installing JAVA_HOME on Windows"", step 4 reads
{quote}
Type JAVA_HOME as the variable name and the directory where you installed Java.
{quote}
However, if that path contains a space, depending on your version of Windows, following that to the letter may not work as intended. This is evidenced by the existence of the steps addressing precisely this scenario in [Setting the JAVA_HOME Variable in Windows|https://confluence.atlassian.com/display/DOC/Setting+the+JAVA_HOME+Variable+in+Windows]

 This is confusing to some users.  $acceptance criteria:$",4.0,Russell Stadler,Russell Stadler,,18,4.0,0,1,1,1,0,1,0,,0,2153,1,0,0,2016-10-03 23:39:49,Clarify handling spaces in setting JAVA_HOME Windows environment variable,"In [Installing Java|https://confluence.atlassian.com/adminjiraserver071/installing-java-802592166.html#InstallingJava-SettingtheJAVA_HOME] under ""Installing JAVA_HOME on Windows"", step 4 reads
{quote}
Type JAVA_HOME as the variable name and the directory where you installed Java.
{quote}
However, if that path contains a space, depending on your version of Windows, following that to the letter may not work as intended. This is evidenced by the existence of the steps addressing precisely this scenario in [Setting the JAVA_HOME Variable in Windows|https://confluence.atlassian.com/display/DOC/Setting+the+JAVA_HOME+Variable+in+Windows]

 This is confusing to some users. ",,0,1,0,16,0.183908,"Clarify handling spaces in setting JAVA_HOME Windows environment variable $end$ In [Installing Java|https://confluence.atlassian.com/adminjiraserver071/installing-java-802592166.html#InstallingJava-SettingtheJAVA_HOME] under ""Installing JAVA_HOME on Windows"", step 4 reads
{quote}
Type JAVA_HOME as the variable name and the directory where you installed Java.
{quote}
However, if that path contains a space, depending on your version of Windows, following that to the letter may not work as intended. This is evidenced by the existence of the steps addressing precisely this scenario in [Setting the JAVA_HOME Variable in Windows|https://confluence.atlassian.com/display/DOC/Setting+the+JAVA_HOME+Variable+in+Windows]

 This is confusing to some users.  $acceptance criteria:$",1,1,1,1,1,0,1,1848.9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
